# LAMMPS data file written by OVITO Basic 3.8.4

148 atoms
4 atom types

0.0 5.8042998314 xlo xhi
0.0 31.5620002747 ylo yhi
0.0 7.8567274732 zlo zhi
0.0 -0.8063706814 0.0 xy xz yz

Masses

1 14.0067  # N
2 1.00794  # H
3 15.9994  # O
4 12.0107  # C

Atoms  # full

1 1 1 0.0 1.955594504 5.6350797184 7.667380294
2 1 1 0.0 3.0423348143 25.9269210297 0.1893471792
3 1 1 0.0 2.6391494736 21.4160793823 4.1177109158
4 1 1 0.0 2.3587798447 10.1459208924 3.7390165574
5 1 1 0.0 3.7912786472 4.8952663373 0.3401965589
6 1 1 0.0 1.2066505028 26.6667344108 7.5165309143
7 1 1 0.0 1.6098358435 20.6762660012 3.5881671777
8 1 1 0.0 3.3880933065 10.8857342735 4.2685602955
9 1 1 0.0 2.042416015 3.0558327719 7.1268376638
10 1 1 0.0 2.9555129609 28.5061675028 0.7298898094
11 1 1 0.0 2.5523276202 18.8368329093 4.658253546
12 1 1 0.0 2.4456013557 12.7251673654 3.1984739272
13 1 1 0.0 2.1168353698 1.8088182357 6.7127877881
14 1 1 0.0 2.8810937802 29.7531825124 1.1439396851
15 1 1 0.0 2.4779084395 17.5898178997 5.0723034217
16 1 1 0.0 2.5200207105 13.972182375 2.7844240515
17 1 1 0.0 4.9065560228 2.8364769016 0.4336912072
18 1 1 0.0 0.0913731272 28.7255240675 7.423036266
19 1 1 0.0 0.4945584679 18.6174763445 3.4946725294
20 1 1 0.0 4.5033706821 12.9445229833 4.3620549438
21 1 1 0.0 4.9859405783 1.5730500937 0.0447832837
22 1 1 0.0 0.0119885717 29.9889510332 7.8119441895
23 1 1 0.0 0.4151739124 17.3540493789 3.8835804529
24 1 1 0.0 4.5827552376 14.207949949 3.9731470203
25 1 1 0.0 3.4063765796 31.4300706717 6.5957227923
26 1 1 0.0 1.5915525704 0.1319291611 1.2610046809
27 1 1 0.0 1.1883672297 15.6490705343 5.1893684175
28 1 1 0.0 3.8095619203 15.9129297404 2.6673590557
29 1 1 0.0 2.478357513 30.872054854 5.7409108904
30 1 1 0.0 2.519571637 0.689945326 2.1158165828
31 1 1 0.0 2.1163862963 15.0910547167 6.0441803194
32 1 1 0.0 2.8815428537 16.470945558 1.8125471538
33 1 2 0.0 4.1008386304 30.9812590593 6.8306390538
34 1 2 0.0 0.8970905196 0.5807408051 1.0260884194
35 1 2 0.0 0.4939051789 15.200258922 4.954452156
36 1 2 0.0 4.5040239711 16.3617413527 2.9022753172
37 1 2 0.0 4.5967674372 27.1938188686 1.6027723731
38 1 2 0.0 0.4011616257 4.3681809327 6.2539551001
39 1 2 0.0 0.8043469664 11.4128187312 2.3255913635
40 1 2 0.0 4.1935820965 20.1491815435 5.5311361097
41 1 2 0.0 2.2422219719 8.7489868865 0.4069785852
42 1 2 0.0 2.7557073523 22.8130143035 7.449748888
43 1 2 0.0 3.158892693 24.5299861085 3.5213851514
44 1 2 0.0 1.8390366312 7.0320132509 4.3353423218
45 1 2 0.0 1.1678763784 8.0830282388 6.8707079946
46 1 2 0.0 3.8300525974 23.4789720359 0.9860194786
47 1 2 0.0 3.4268672567 23.8640283761 4.9143832152
48 1 2 0.0 1.5710617191 7.6979718986 2.942344258
49 1 2 0.0 1.0899438431 7.6979718986 0.2498441851
50 1 2 0.0 3.9079853069 23.8640283761 7.6068832881
51 1 2 0.0 4.3111706476 23.4789720359 3.6785195515
52 1 2 0.0 0.6867585024 8.0830282388 4.1782079217
53 1 2 0.0 4.363434613 7.6537852875 1.6027723731
54 1 2 0.0 0.634494537 23.9082149872 6.2539551001
55 1 2 0.0 1.0376798777 23.4347854249 2.3255913635
56 1 2 0.0 3.9602492723 8.1272148498 5.5311361097
57 1 2 0.0 0.1083804328 4.2103706157 1.6868392628
58 1 2 0.0 4.8895487172 27.3516306058 6.1698882104
59 1 2 0.0 5.2927340579 19.9913698062 2.2415244738
60 1 2 0.0 -0.2948049079 11.5706295216 5.6152029994
61 1 2 0.0 0.7619634692 5.6306606912 1.6074862603
62 1 2 0.0 4.2359656808 25.9313400569 6.2492412129
63 1 2 0.0 4.6391510215 21.4116603551 2.3208774763
64 1 2 0.0 0.3587781285 10.1503399196 5.5358499969
65 1 2 0.0 -0.143025292 5.2519168457 2.8299936051
66 1 2 0.0 5.140954442 26.3100829556 5.0267338681
67 1 2 0.0 5.5441397827 21.0329174565 1.0983701315
68 1 2 0.0 -0.5462106327 10.5290828182 6.7583573417
69 1 2 0.0 3.5235376728 29.2832238549 5.6238454232
70 1 2 0.0 1.4743914772 2.2787764198 2.23288205
71 1 2 0.0 1.0712061365 13.5022237175 6.1612457866
72 1 2 0.0 3.9267230135 18.0597765572 1.6954816866
73 1 2 0.0 2.9410146122 27.2916622372 4.3604838026
74 1 2 0.0 2.0569145378 4.2703385109 3.4962436706
75 1 2 0.0 1.6537291971 11.5106620999 7.4246074072
76 1 2 0.0 3.3441999529 20.0513381748 0.432120066
77 1 2 0.0 1.5919899702 26.108086501 2.9250596304
78 1 2 0.0 3.4059393781 5.4539137737 4.9316676071
79 1 2 0.0 3.8091246946 10.3270863636 1.0033041062
80 1 2 0.0 1.1888046053 21.2349139111 6.8534236027
81 1 2 0.0 4.8867258018 29.2358805073 2.7137137164
82 1 2 0.0 0.1112031498 2.3261195149 5.1430139925
83 1 2 0.0 0.5143885147 13.4548803699 1.2146500202
84 1 2 0.0 4.4835404853 18.1071199048 6.6420772173
85 1 2 0.0 0.4439942812 30.4194562751 4.1569945139
