LAMMPS data file. msi2lmp v3.9.6 / 11 Sep 2014 / CGCMM for MgO-Water-close-LAMMPS

   1003 atoms
      2 bonds
      1 angles
      0 dihedrals
      0 impropers

   4 atom types
   1 bond types
   1 angle types

    -1.053615370    20.001384630 xlo xhi
    -1.034723784    20.020276216 ylo yhi
  -126.019178308   145.035821692 zlo zhi

Masses

   1  24.305000 # mgo1
   2  15.999400 # omg1
   3  15.999400 # o*
   4   1.007970 # h*

Pair Coeffs # lj/cut/coul/long

   1   0.4000000000   1.8352513590 # mgo1
   2   0.3000000000   2.9845107060 # omg1
   3   0.1554164124   3.1655200879 # o*
   4   0.0025000000   0.3162277660 # h*

Bond Coeffs # harmonic

   1   540.6336     0.9600 # o*-h*

Angle Coeffs # harmonic

   1    50.0000   104.5000 # h*-o*-h*

Atoms # full

      1      1   1  1.060000     0.000000000     0.000000000     0.000000000   0   0   0 # mgo1
      2      1   2 -1.060000     2.105500000     2.105500000     2.105500000   0   0   0 # omg1
      3      1   2 -1.060000     0.000000000     0.000000000     2.105499983   0   0   0 # omg1
      4      1   2 -1.060000     0.000000000     2.105499983     0.000000000   0   0   0 # omg1
      5      1   2 -1.060000     2.105499983     0.000000000     0.000000000   0   0   0 # omg1
      6      1   1  1.060000     2.105499983     2.105499983     0.000000000   0   0   0 # mgo1
      7      1   1  1.060000     2.105499983     0.000000000     2.105499983   0   0   0 # mgo1
      8      1   1  1.060000     0.000000000     2.105499983     2.105499983   0   0   0 # mgo1
      9      1   1  1.060000     4.211000000     0.000000000     0.000000000   0   0   0 # mgo1
     10      1   2 -1.060000     6.316500000     2.105500000     2.105500000   0   0   0 # omg1
     11      1   2 -1.060000     4.211000000     0.000000000     2.105499983   0   0   0 # omg1
     12      1   2 -1.060000     4.211000000     2.105499983     0.000000000   0   0   0 # omg1
     13      1   2 -1.060000     6.316499983     0.000000000     0.000000000   0   0   0 # omg1
     14      1   1  1.060000     6.316499983     2.105499983     0.000000000   0   0   0 # mgo1
     15      1   1  1.060000     6.316499983     0.000000000     2.105499983   0   0   0 # mgo1
     16      1   1  1.060000     4.211000000     2.105499983     2.105499983   0   0   0 # mgo1
     17      1   1  1.060000     8.422000000     0.000000000     0.000000000   0   0   0 # mgo1
     18      1   2 -1.060000    10.527500000     2.105500000     2.105500000   0   0   0 # omg1
     19      1   2 -1.060000     8.422000000     0.000000000     2.105499983   0   0   0 # omg1
     20      1   2 -1.060000     8.422000000     2.105499983     0.000000000   0   0   0 # omg1
     21      1   2 -1.060000    10.527499983     0.000000000     0.000000000   0   0   0 # omg1
     22      1   1  1.060000    10.527499983     2.105499983     0.000000000   0   0   0 # mgo1
     23      1   1  1.060000    10.527499983     0.000000000     2.105499983   0   0   0 # mgo1
     24      1   1  1.060000     8.422000000     2.105499983     2.105499983   0   0   0 # mgo1
     25      1   1  1.060000    12.633000000     0.000000000     0.000000000   0   0   0 # mgo1
     26      1   2 -1.060000    14.738500000     2.105500000     2.105500000   0   0   0 # omg1
     27      1   2 -1.060000    12.633000000     0.000000000     2.105499983   0   0   0 # omg1
     28      1   2 -1.060000    12.633000000     2.105499983     0.000000000   0   0   0 # omg1
     29      1   2 -1.060000    14.738499983     0.000000000     0.000000000   0   0   0 # omg1
     30      1   1  1.060000    14.738499983     2.105499983     0.000000000   0   0   0 # mgo1
     31      1   1  1.060000    14.738499983     0.000000000     2.105499983   0   0   0 # mgo1
     32      1   1  1.060000    12.633000000     2.105499983     2.105499983   0   0   0 # mgo1
     33      1   1  1.060000    16.844000000     0.000000000     0.000000000   0   0   0 # mgo1
     34      1   2 -1.060000    18.949500000     2.105500000     2.105500000   0   0   0 # omg1
     35      1   2 -1.060000    16.844000000     0.000000000     2.105499983   0   0   0 # omg1
     36      1   2 -1.060000    16.844000000     2.105499983     0.000000000   0   0   0 # omg1
     37      1   2 -1.060000    18.949499983     0.000000000     0.000000000   0   0   0 # omg1
     38      1   1  1.060000    18.949499983     2.105499983     0.000000000   0   0   0 # mgo1
     39      1   1  1.060000    18.949499983     0.000000000     2.105499983   0   0   0 # mgo1
