LAMMPS data file. msi2lmp v3.9.6 / 11 Sep 2014 / CGCMM for Ben_Pt_0.1

    624 atoms


   3 atom types

    -0.805583965    26.938416035 xlo xhi
    -0.459360424    23.567639576 ylo yhi
   -19.008472089    30.991527911 zlo zhi

Masses

   1 195.090000 # Pt
   2   1.007970 # h
   3  12.011150 # cp



Atoms # full

      1      1   1  0.000000     0.000000000     0.000000000     0.000000000   0   0   0 # Pt
      2      1   1  0.000000     1.387179829     2.402710086     0.000000000   0   0   0 # Pt
      3      1   1  0.000000     0.000000000     1.601805053     2.265287637   0   0   0 # Pt
      4      1   1  0.000000     1.387179829     4.004515282     2.265287637   0   0   0 # Pt
      5      1   1  0.000000     1.387179829     0.800900163     4.530575275   0   0   0 # Pt
      6      1   1  0.000000     0.000000000     3.203610106     4.530575275   0   0   0 # Pt
      7      1   1  0.000000     2.774400000     0.000000000     0.000000000   0   0   0 # Pt
      8      1   1  0.000000     4.161579829     2.402710086     0.000000000   0   0   0 # Pt
      9      1   1  0.000000     2.774400000     1.601805053     2.265287637   0   0   0 # Pt
     10      1   1  0.000000     4.161579829     4.004515282     2.265287637   0   0   0 # Pt
     11      1   1  0.000000     4.161579829     0.800900163     4.530575275   0   0   0 # Pt
     12      1   1  0.000000     2.774400000     3.203610106     4.530575275   0   0   0 # Pt
     13      1   1  0.000000     5.548800000     0.000000000     0.000000000   0   0   0 # Pt
     14      1   1  0.000000     6.935979829     2.402710086     0.000000000   0   0   0 # Pt
     15      1   1  0.000000     5.548800000     1.601805053     2.265287637   0   0   0 # Pt
     16      1   1  0.000000     6.935979829     4.004515282     2.265287637   0   0   0 # Pt
     17      1   1  0.000000     6.935979829     0.800900163     4.530575275   0   0   0 # Pt
     18      1   1  0.000000     5.548800000     3.203610106     4.530575275   0   0   0 # Pt
     19      1   1  0.000000     8.323200000     0.000000000     0.000000000   0   0   0 # Pt
     20      1   1  0.000000     9.710379829     2.402710086     0.000000000   0   0   0 # Pt
     21      1   1  0.000000     8.323200000     1.601805053     2.265287637   0   0   0 # Pt
     22      1   1  0.000000     9.710379829     4.004515282     2.265287637   0   0   0 # Pt
     23      1   1  0.000000     9.710379829     0.800900163     4.530575275   0   0   0 # Pt
     24      1   1  0.000000     8.323200000     3.203610106     4.530575275   0   0   0 # Pt
     25      1   1  0.000000    11.097600000     0.000000000     0.000000000   0   0   0 # Pt
     26      1   1  0.000000    12.484779829     2.402710086     0.000000000   0   0   0 # Pt
     27      1   1  0.000000    11.097600000     1.601805053     2.265287637   0   0   0 # Pt
     28      1   1  0.000000    12.484779829     4.004515282     2.265287637   0   0   0 # Pt
     29      1   1  0.000000    12.484779829     0.800900163     4.530575275   0   0   0 # Pt
     30      1   1  0.000000    11.097600000     3.203610106     4.530575275   0   0   0 # Pt
     31      1   1  0.000000    13.872000000     0.000000000     0.000000000   0   0   0 # Pt
     32      1   1  0.000000    15.259179829     2.402710086     0.000000000   0   0   0 # Pt
     33      1   1  0.000000    13.872000000     1.601805053     2.265287637   0   0   0 # Pt
     34      1   1  0.000000    15.259179829     4.004515282     2.265287637   0   0   0 # Pt
     35      1   1  0.000000    15.259179829     0.800900163     4.530575275   0   0   0 # Pt
     36      1   1  0.000000    13.872000000     3.203610106     4.530575275   0   0   0 # Pt
     37      1   1  0.000000    16.646400000     0.000000000     0.000000000   0   0   0 # Pt
     38      1   1  0.000000    18.033579829     2.402710086     0.000000000   0   0   0 # Pt
     39      1   1  0.000000    16.646400000     1.601805053     2.265287637   0   0   0 # Pt
     40      1   1  0.000000    18.033579829     4.004515282     2.265287637   0   0   0 # Pt
     41      1   1  0.000000    18.033579829     0.800900163     4.530575275   0   0   0 # Pt
     42      1   1  0.000000    16.646400000     3.203610106     4.530575275   0   0   0 # Pt
     43      1   1  0.000000    19.420800000     0.000000000     0.000000000   0   0   0 # Pt
     44      1   1  0.000000    20.807979829     2.402710086     0.000000000   0   0   0 # Pt
