#PET200

4400 atoms
8 atom types

-3.6183112388601950e+00 3.3618311203394398e+01 xlo xhi
-3.6183112388601950e+00 3.3618311203394398e+01 ylo yhi
-3.6183112388601950e+00 3.3618311203394398e+01 zlo zhi

Masses

1 1.008 #H
2 1.008 #H
3 12.011 #C
4 12.011 #C
5 12.011 #C
6 12.011 #C
7 15.999 #O
8 15.999 #O

Atoms # charge

1953	1	0.115	2.280421258	1.189676469	-0.353102022
1446	1	0.115	2.088564974	-2.268384319	-0.287852424
1951	1	0.115	3.129400667	4.035985649	0.50322468
1954	1	0.115	2.105120306	2.679698947	-1.43547914
1952	1	0.115	3.857407497	2.521869173	1.04481931
1445	1	0.115	2.994010895	-2.105052157	1.221330171
1777	1	0.115	-3.333940576	0.431135336	-0.801248894
1778	1	0.115	-3.183497292	2.151717028	-1.265283629
4087	1	0.115	12.94754062	-2.326483112	-1.67047204
675	1	0.115	14.01099936	4.515022578	-0.80985894
676	1	0.115	13.00732455	4.719819142	0.795858836
4043	1	0.115	9.07609093	5.063178726	0.77603455
323	1	0.115	-3.171339429	14.13420446	-2.917800408
2018	1	0.115	-0.81717302	7.596411303	-0.47887729
2017	1	0.115	-1.511753386	9.085439515	0.320037454
2106	1	0.115	4.026399224	10.62263059	-1.851340942
2105	1	0.115	3.880318423	12.33232897	-2.055537771
326	1	0.115	-1.516189335	11.47154084	-2.505700121
2020	1	0.115	-1.411661453	6.414762951	1.29493386
2107	1	0.115	5.994210589	11.19580021	-2.880690597
2108	1	0.115	6.223168654	10.62312213	-1.303573434
1863	1	0.115	10.40775232	9.843828711	-2.878779844
677	1	0.115	11.00925786	5.216304766	-0.862609334
3978	1	0.115	5.494248373	14.57855182	0.694884242
678	1	0.115	12.16545137	5.462055067	-2.226490286
4088	1	0.115	12.48005588	-3.147341476	-3.299889099
325	1	0.115	-0.923713861	12.91315454	-3.483553358
1866	1	0.115	10.78568686	12.37435861	-3.454549932
4218	1	0.115	4.267358152	5.45119732	4.099044022
1359	1	0.115	4.893676071	3.490100567	3.118087627
1360	1	0.115	4.96296093	3.314289131	4.895390188
612	1	0.115	4.660904157	-3.027237799	2.93592391
4044	1	0.115	8.402679688	3.700409326	1.752972626
1358	1	0.115	6.438427969	1.232227779	4.668333153
1357	1	0.115	7.092530027	2.787256965	4.259366489
2985	1	0.115	10.2819985	-3.000396827	6.091708472
4220	1	0.115	2.39648833	5.692674224	2.708134859
2592	1	0.115	-0.012518657	6.0754637	6.01453182
4217	1	0.115	3.128315427	6.476346367	4.973972894
3560	1	0.115	-3.299963432	11.5597648	3.86318325
3558	1	0.115	-2.227888949	12.56909056	1.789492087
3557	1	0.115	-0.985387717	13.23086968	2.774102591
4219	1	0.115	2.068720384	7.284331936	2.993328399
3559	1	0.115	-1.726919207	11.06456556	3.681603924
4195	1	0.115	10.48674689	14.18996599	1.89563202
4042	1	0.115	7.258990238	5.63804617	2.345341727
4198	1	0.115	11.28689805	13.72509488	4.158618013
4041	1	0.115	8.542538428	6.566846897	2.79080641
4197	1	0.115	9.937801245	14.53088227	4.876320662
4196	1	0.115	8.941850906	14.32367159	2.527631501
632	1	0.115	11.60434351	3.284133697	6.520695399
2019	1	0.115	-1.234756459	7.89610448	2.033202367
2063	1	0.115	0.462629705	2.048733671	11.07107229
1380	1	0.115	-2.801411183	-2.87928988	7.501664723
2613	1	0.115	5.822302729	-3.020664038	9.263977781
1555	1	0.115	7.636509235	-0.973505404	11.70141602
2986	1	0.115	9.343219333	-3.47052168	7.567788138
634	1	0.115	13.49439903	2.810550515	7.767749073
631	1	0.115	10.90096151	3.61289586	8.122628246
633	1	0.115	12.58186099	1.919566238	9.033032229
1556	1	0.115	8.825015792	-0.830975969	10.34779277
786	1	0.115	11.1347944	12.27204586	8.624981829
1558	1	0.115	9.263314455	1.196601429	11.7504415
785	1	0.115	12.76947405	11.94722201	7.865675123
2589	1	0.115	-1.244806797	6.297999105	8.635850818
2085	1	0.115	4.811123274	13.37916646	7.855984061
2086	1	0.115	3.355344515	12.59666296	8.276468775
3582	1	0.115	3.60299309	14.2079749	11.79903812
2590	1	0.115	-1.651869118	7.287565889	7.20405043
4000	1	0.115	10.14252823	14.00149691	10.82230402
788	1	0.115	12.71563179	10.56626878	9.718514202
3646	1	0.115	14.14864886	8.582006002	9.126308515
2084	1	0.115	5.326856194	12.09352969	9.807972309
3648	1	0.115	12.45693655	7.131180857	9.577552859
3647	1	0.115	13.59139006	6.062337318	8.719897869
787	1	0.115	14.00807037	11.71367711	9.684150238
2083	1	0.115	6.196508572	11.48761499	8.437425639
2591	1	0.115	0.758661618	6.600317614	7.561890084
4328	1	0.115	14.8541207	13.59740947	7.696981509
3999	1	0.115	9.570332709	14.77442624	12.31179991
2304	1	0.115	0.929016832	-1.825023449	16.29897282
2062	1	0.115	-0.129767768	3.849908984	13.49725792
2633	1	0.115	1.804131993	4.464124521	16.80859441
2303	1	0.115	1.260518557	-3.218710031	17.26655233
2061	1	0.115	-0.461670004	2.134696179	13.44791826
4020	1	0.115	5.538401336	5.585448814	14.39399397
4019	1	0.115	4.878049767	5.269100902	12.70472791
3579	1	0.115	1.397076274	14.53803922	13.39127524
2064	1	0.115	1.62039962	2.342349404	12.46429011
3733	1	0.115	5.971143761	4.55615284	16.69472056
4021	1	0.115	6.684951693	3.716151094	13.16622484
1249	1	0.115	9.316223112	1.012872377	15.23934771
1557	1	0.115	8.816047887	0.444509622	13.25812974
1250	1	0.115	9.963820692	2.183380501	16.2776306
4022	1	0.115	7.687239821	5.101959426	13.70488873
1247	1	0.115	11.17579912	-0.078873773	16.38329384
1624	1	0.115	9.920458942	9.26110223	13.74646472
279	1	0.115	-3.478802615	12.62923084	14.56959247
2745	1	0.115	-1.180531317	14.16160579	16.15772746
2743	1	0.115	0.249757873	12.34976418	15.65229857
2744	1	0.115	1.707464733	13.10697669	16.20670662
3251	1	0.115	1.306069035	7.923752318	15.19051687
3249	1	0.115	0.46702198	10.27029429	14.92744934
3250	1	0.115	1.914495516	10.05980651	13.82895512
3252	1	0.115	1.354404087	7.680951703	13.62187952
3736	1	0.115	7.067643997	7.369777927	17.55469953
1623	1	0.115	9.164863806	7.811620462	14.45734102
2922	1	0.115	-3.115715479	-1.747668872	14.88513778
3734	1	0.115	7.768828357	4.820810502	16.63448121
1622	1	0.115	12.1784831	8.275800158	14.2008924
1621	1	0.115	11.27679023	6.93902813	13.53685527
3735	1	0.115	6.692720612	7.1812844	15.88050034
2634	1	0.115	3.040205906	3.463429773	17.55660608
2746	1	0.115	0.044231061	14.71504474	15.11166075
1269	1	0.115	1.761679543	-2.228015616	21.90604399
1270	1	0.115	0.618354199	-1.034963559	21.22161638
3758	1	0.115	-2.708007609	4.692732504	18.61559784
2635	1	0.115	0.986057955	3.56106795	19.03161572
3757	1	0.115	-3.031400002	4.9747043	20.28210722
2636	1	0.115	1.489277602	1.985053525	18.72561146
3756	1	0.115	-3.166794295	7.411491503	19.87414587
2240	1	0.115	-2.398186173	-3.470244146	22.21339147
1293	1	0.115	-3.417073622	8.63504957	22.04940603
1512	1	0.115	12.19930762	-1.20289509	21.04524657
3668	1	0.115	14.05173124	2.60610358	18.98926262
1514	1	0.115	13.99056506	-2.665072813	22.37883188
1600	1	0.115	11.39555675	0.988919029	22.68644224
1511	1	0.115	11.68016922	-1.299184915	22.69560778
809	1	0.115	12.20001638	14.97149445	19.05042127
1294	1	0.115	-3.04784625	10.38649367	22.32063791
1248	1	0.115	10.67763218	0.465009745	17.90181226
3604	1	0.115	3.957852876	8.61913378	21.96676302
3603	1	0.115	3.938606434	8.594532777	20.22324665
1291	1	0.115	-1.124848972	9.719401946	21.17450373
3601	1	0.115	2.295870349	10.33082127	21.15741313
3602	1	0.115	3.623755614	11.02434314	22.07013643
1292	1	0.115	-0.643013166	9.620163169	22.95556638
3755	1	0.115	-3.523475422	7.257087609	18.31585727
3623	1	0.115	14.97794807	8.086775153	20.29026653
