# LAMMPS data file written by OVITO Basic 3.5.4
2202 atoms
3 atom types
10.4742766482 39.5257233518 xlo xhi
10.4742766482 39.5257233518 ylo yhi
10.4742766482 39.5257233518 zlo zhi

Masses

1 12.0107  # C
2 1.00794  # H
3 15.9994  # O

Atoms  # charge

1748 2 0.0 15.5157 13.3403 11.7005
1762 2 0.0 13.8434 17.5436 12.3044
936 1 0.0 15.9874 12.3867 11.9199
1751 2 0.0 12.4091 14.0762 13.7107
972 1 0.0 14.6673 12.1437 14.0613
942 1 0.0 17.465 10.6087 11.1168
943 1 0.0 15.5989 11.5511 12.9839
941 1 0.0 16.9464 11.9171 11.0205
963 1 0.0 17.4347 15.7297 13.5165
2180 3 0.0 14.2381 13.4214 13.5729
1252 2 0.0 12.5293 10.905 12.9059
1765 2 0.0 16.4559 16.2419 13.5416
1768 2 0.0 17.3157 14.7381 13.8944
107 1 0.0 10.5793 16.6821 12.2196
973 1 0.0 13.2039 13.9924 14.4529
2009 3 0.0 15.6918 13.86 16.5491
974 1 0.0 13.479 15.3333 15.0985
2186 3 0.0 13.7164 16.5035 14.1922
975 1 0.0 14.5652 17.4534 14.8064
2192 3 0.0 14.3272 11.5622 15.1404
1781 2 0.0 14.217 15.296 15.8723
1779 2 0.0 12.8684 13.2446 15.2452
515 1 0.0 16.9454 13.9816 16.8251
1782 2 0.0 12.6024 15.6643 15.6084
1407 2 0.0 16.7763 11.5222 15.9485
532 1 0.0 17.6213 15.0538 17.642
2193 3 0.0 15.0532 17.4937 16.0136
1406 2 0.0 17.1462 12.6067 14.6229
1925 3 0.0 10.8227 10.9883 14.7948
514 1 0.0 17.5916 12.1345 15.4951
1013 2 0.0 10.8013 17.1356 17.591
750 1 0.0 13.3992 15.6507 20.1924
16 1 0.0 13.6344 16.8464 19.5286
14 1 0.0 12.6915 17.3473 18.6042
1598 2 0.0 14.1641 15.2571 20.9299
474 1 0.0 16.2397 11.6559 19.3291
483 1 0.0 16.0255 12.8673 20.1202
1017 2 0.0 14.457 17.463 19.8608
512 1 0.0 12.1646 14.9849 19.9286
1558 2 0.0 15.0396 13.0383 20.4169
991 1 0.0 17.1289 13.5251 20.6909
730 1 0.0 11.8959 13.6258 20.5256
978 1 0.0 17.5389 11.3009 18.891
7 1 0.0 15.2015 10.6677 18.9017
1428 2 0.0 15.7741 15.7938 18.4775
533 1 0.0 16.8176 15.9864 18.2735
9 1 0.0 11.2668 15.4863 18.9781
545 1 0.0 17.4371 17.0817 18.9198
10 1 0.0 11.4828 16.6794 18.2838
2103 3 0.0 10.9463 12.846 20.1448
1804 3 0.0 13.8966 10.9692 19.3952
1784 2 0.0 17.7308 10.4888 18.1868
1585 2 0.0 12.9093 11.272 21.3364
738 1 0.0 13.5595 11.8065 23.3671
2112 3 0.0 15.8129 13.3779 23.6545
326 1 0.0 11.5173 16.6589 23.6472
1584 2 0.0 11.6413 11.9648 22.261
735 1 0.0 12.7285 12.06 22.0582
1936 3 0.0 12.5011 15.8191 23.604
1589 2 0.0 14.6033 11.5476 23.085
756 1 0.0 14.7297 13.6669 24.3052
1403 2 0.0 10.5997 10.8771 24.2259
2111 3 0.0 13.5472 12.8885 24.3995
1587 2 0.0 13.1785 10.8713 23.7945
1273 2 0.0 11.0309 14.309 24.7864
1601 2 0.0 16.892 15.2921 24.2488
1797 2 0.0 17.0588 14.3999 21.3741
2101 3 0.0 12.9787 13.3605 21.4246
1448 2 0.0 13.8886 17.6949 24.4259
757 1 0.0 14.4967 16.1828 27.1338
1597 2 0.0 13.7516 16.4608 27.8855
1599 2 0.0 13.3807 14.526 26.4812
1028 2 0.0 16.9806 14.4278 27.9405
1603 2 0.0 17.3999 17.2979 25.6951
752 1 0.0 14.2212 15.1215 26.3196
1027 2 0.0 17.1354 12.3168 27.0843
1814 3 0.0 14.3137 11.9614 27.8102
1054 2 0.0 15.468 13.7137 28.3364
753 1 0.0 16.5582 16.6832 25.8504
751 1 0.0 15.6065 17.0428 26.8627
25 1 0.0 15.0593 11.0568 28.3584
1450 2 0.0 10.8921 16.63 28.4916
26 1 0.0 17.1063 12.3267 28.2362
53 1 0.0 16.51 13.69 28.5581
754 1 0.0 15.1024 14.7928 25.2429
755 1 0.0 16.2423 15.56 25.0484
1446 2 0.0 10.5991 15.8556 26.9599
1830 3 0.0 16.7343 14.213 29.9741
1829 3 0.0 14.3938 15.0311 29.7898
63 1 0.0 15.5142 15.5615 31.7492
1059 2 0.0 10.6897 17.629 30.216
1815 3 0.0 16.453 11.0563 28.6796
62 1 0.0 15.5323 14.831 30.4091
1057 2 0.0 13.6355 16.4284 31.1474
1046 2 0.0 12.8532 13.8678 31.0593
47 1 0.0 11.8601 13.8669 31.5197
1045 2 0.0 11.1992 14.1016 30.6886
61 1 0.0 14.3427 16.3317 31.9222
1825 3 0.0 11.5691 12.4571 31.9714
1026 2 0.0 12.457 11.1003 28.9514
65 1 0.0 16.4951 16.1368 33.8806
68 1 0.0 14.0384 13.8904 34.9663
1060 2 0.0 17.4291 14.8112 32.4159
1055 2 0.0 14.9095 14.3177 34.5809
64 1 0.0 16.5577 15.4259 32.6906
2165 3 0.0 15.4454 12.5707 33.0931
67 1 0.0 15.3098 16.8843 34.0836
1840 3 0.0 11.6989 16.7896 34.6804
928 1 0.0 12.5409 11.9035 35.2154
874 1 0.0 14.5368 11.8402 33.6555
873 1 0.0 13.678 12.5229 34.6672
1695 2 0.0 12.3368 10.9099 35.0112
1696 2 0.0 16.1729 10.5099 32.5915
1061 2 0.0 17.2964 16.0877 34.6505
1048 2 0.0 12.3125 14.5109 33.4723
48 1 0.0 11.7093 14.8598 32.6701
66 1 0.0 14.2014 16.9668 33.1655
49 1 0.0 10.6581 16.0642 34.4081
1093 2 0.0 13.3238 17.5173 33.3953
1047 2 0.0 12.092 15.8659 32.4848
1850 3 0.0 16.3647 17.6073 36.0039
954 1 0.0 14.7979 13.2025 38.127
949 1 0.0 14.5525 14.5621 38.6908
2184 3 0.0 15.5397 15.4388 38.1161
950 1 0.0 15.8589 13.0542 37.2355
1091 2 0.0 14.1834 17.1435 37.7228
957 1 0.0 15.1852 16.8883 38.1064
1750 2 0.0 13.1477 12.2392 39.1969
1760 2 0.0 16.5193 13.8652 36.9704
1095 2 0.0 13.6113 15.473 36.3232
97 1 0.0 12.0759 13.9536 36.493
937 1 0.0 13.9414 12.153 38.5073
1746 2 0.0 10.9272 12.126 36.5807
1754 2 0.0 17.1176 12.5906 39.2413
888 1 0.0 15.9752 11.8221 36.6051
935 1 0.0 14.0223 10.9263 37.8722
934 1 0.0 11.7788 12.6187 36.1508
929 1 0.0 15.0207 10.8369 36.886
111 1 0.0 13.2931 14.5198 35.9701
96 1 0.0 11.2331 14.7421 37.4181
1848 3 0.0 11.5768 15.9255 37.7865
