#PET400

8800 atoms
8 atom types
-24.598611319843872 24.598611319843872 xlo xhi
-24.598611319843872 24.598611319843872 ylo yhi
-24.598611319843872 24.598611319843872 zlo zhi

Masses

1 1.008 #H
2 1.008 #H
3 12.011 #C
4 12.011 #C
5 12.011 #C
6 12.011 #C
7 15.999 #O
8 15.999 #O

Atoms # charge

2350	1	0.115	-24.5977507	-17.16332449	-21.23678597
5583	1	0.115	-13.15172164	-13.49683298	-21.08016033
2303	1	0.115	-22.44530696	-17.1175895	-21.59541015
2306	1	0.115	-20.47156812	-16.45293274	-23.86411696
2305	1	0.115	-21.61987216	-15.26260684	-23.2626647
5582	1	0.115	-15.11871908	-14.71772638	-19.11919626
2304	1	0.115	-23.10905934	-16.72316076	-23.20243004
1181	1	0.115	-22.44574642	-12.93226806	-22.82635522
5581	1	0.115	-15.41618027	-14.65774842	-20.83760222
5584	1	0.115	-13.08569724	-15.17756266	-20.42804501
5912	1	0.115	-16.68554083	-24.42966315	-23.90334984
5911	1	0.115	-14.92825744	-24.52759947	-23.54100134
3227	1	0.115	-21.3646104	-20.64985039	-18.77164753
2326	1	0.115	-16.8235717	-14.0988758	-13.69431806
2327	1	0.115	-19.39371243	-14.24163115	-12.86691862
3230	1	0.115	-22.54625657	-21.30278562	-16.61924823
5979	1	0.115	-14.96390747	-19.68336998	-14.88904613
3228	1	0.115	-20.36160237	-20.30076076	-17.30644902
5980	1	0.115	-16.39115929	-18.77916274	-15.56500194
5977	1	0.115	-16.91822733	-21.26865571	-14.75310259
5978	1	0.115	-17.31679391	-20.79460012	-16.48920887
5186	1	0.115	-12.42672796	-17.69266978	-14.5395749
3229	1	0.115	-22.18076643	-22.8084531	-17.4700249
2325	1	0.115	-18.04393592	-12.87708895	-14.05011386
2328	1	0.115	-18.57144585	-15.67156153	-13.19188412
3250	1	0.115	-17.21711503	-24.29401063	-8.139003213
5011	1	0.115	-23.98983308	-15.08026622	-9.69497947
5031	1	0.115	-13.76717634	-18.17165566	-8.796791055
5032	1	0.115	-12.95744885	-16.87830477	-9.430393314
3251	1	0.115	-15.17657614	-23.05550602	-7.639849719
5034	1	0.115	-14.08614962	-17.05006923	-11.63804509
3252	1	0.115	-16.43290207	-22.01814136	-8.358432846
5055	1	0.115	-23.59871309	-23.45379485	-8.631271045
5053	1	0.115	-22.81363647	-22.950335	-10.55803358
5056	1	0.115	-23.86332105	-21.7636081	-8.047113983
4968	1	0.115	-16.37598103	-14.75947874	-6.473739382
5054	1	0.115	-23.83785317	-21.65754784	-10.43068759
5033	1	0.115	-13.28103943	-18.52288836	-11.32332465
