lammps data input file

	534	atoms

	4	atom types

 0.000000 25.000000000000 xlo xhi
 0.000000 25.000000000000 ylo yhi
 0.000000 60.000000000000 zlo zhi

Masses

	1	196.970
	2	1.008
	3	12.011
	4	32.060

Atoms #full: atom-ID, molecule-ID, atom-type, q, x, y, z

	1	1	2	0.00	8.707670000000	16.924139000000	17.783308000000  #H
	2	1	2	0.00	7.183490000000	17.296644000000	18.716173000000  #H
	3	1	3	0.00	8.259170000000	17.058590000000	18.821463000000  #C
	4	1	2	0.00	8.375670000000	16.119909000000	19.398054000000  #H
	5	1	4	0.00	9.090870000000	18.348629000000	19.630356000000  #S
	6	1	3	0.00	10.442370000000	17.598505000000	20.255707000000  #C
	7	1	2	0.00	10.738570000000	16.748516000000	19.571123000000  #H
	8	1	2	0.00	11.301970000000	18.314575000000	20.291031000000  #H
	9	1	1	0.00	7.214760000000	5.501179000000	14.065051000000  #Au
	10	1	1	0.00	12.243870000000	5.541120000000	14.118457000000  #Au
	11	1	1	0.00	9.763270000000	6.914973000000	14.122801000000  #Au
	12	1	1	0.00	7.292360000000	8.389831000000	14.146733000000  #Au
	13	1	1	0.00	12.259370000000	8.350960000000	14.143043000000  #Au
	14	1	1	0.00	4.812790000000	9.806317000000	14.206382000000  #Au
	15	1	1	0.00	9.801870000000	9.817314000000	14.114309000000  #Au
	16	1	1	0.00	14.791370000000	9.762355000000	14.133921000000  #Au
	17	1	1	0.00	7.324860000000	11.240151000000	14.136164000000  #Au
	18	1	1	0.00	12.295470000000	11.260735000000	14.111577000000  #Au
	19	1	1	0.00	9.765670000000	12.697036000000	14.090570000000  #Au
	20	1	1	0.00	7.191460000000	14.128229000000	14.152079000000  #Au
	21	1	1	0.00	12.262770000000	14.182974000000	14.124409000000  #Au
	22	1	2	0.00	8.976570000000	16.337936000000	21.582472000000  #H
	23	1	2	0.00	10.556270000000	16.748726000000	22.366974000000  #H
	24	1	3	0.00	9.733770000000	17.136129000000	21.718744000000  #C
	25	1	3	0.00	9.080270000000	18.455301000000	22.496632000000  #C
	26	1	2	0.00	9.343370000000	19.404980000000	22.021187000000  #H
	27	1	1	0.00	8.923770000000	5.484061000000	16.418776000000  #Au
	28	1	1	0.00	6.412620000000	6.977947000000	16.446568000000  #Au
	29	1	1	0.00	11.432870000000	6.964534000000	16.472597000000  #Au
	30	1	1	0.00	8.984670000000	8.375943000000	16.449421000000  #Au
	31	1	1	0.00	13.923570000000	8.366500000000	16.477711000000  #Au
	32	1	1	0.00	6.481270000000	9.823983000000	16.461397000000  #Au
	33	1	1	0.00	11.473870000000	9.792420000000	16.466900000000  #Au
	34	1	1	0.00	8.969570000000	11.225346000000	16.477518000000  #Au
	35	1	1	0.00	13.968469000000	11.317174000000	16.511578000000  #Au
	36	1	1	0.00	6.449990000000	12.621247000000	16.498659000000  #Au
	37	1	1	0.00	11.467070000000	12.681448000000	16.447607000000  #Au
	38	1	1	0.00	8.900870000000	14.101766000000	16.511108000000  #Au
	39	1	2	0.00	9.486170000000	18.513296000000	23.498556000000  #H
	40	1	2	0.00	14.982570000000	4.559897000000	19.706879000000  #H
	41	1	2	0.00	16.564470000000	4.031331000000	18.914837000000  #H
	42	1	3	0.00	16.026470000000	4.879757000000	19.369061000000  #C
	43	1	2	0.00	7.067510000000	19.171959000000	22.886246000000  #H
	44	1	2	0.00	7.096510000000	17.981699000000	21.651773000000  #H
	45	1	3	0.00	7.509800000000	18.233580000000	22.593184000000  #C
	46	1	2	0.00	15.928070000000	5.758121000000	18.640106000000  #H
	47	1	4	0.00	17.023571000000	5.436744000000	20.650286000000  #S
	48	1	1	0.00	10.586070000000	5.470085000000	18.778929000000  #Au
	49	1	1	0.00	8.119670000000	6.927305000000	18.780716000000  #Au
	50	1	1	0.00	13.112370000000	6.785519000000	18.825310000000  #Au
	51	1	1	0.00	5.619420000000	8.274084000000	18.838694000000  #Au
	52	1	1	0.00	10.575970000000	8.315453000000	18.820835000000  #Au
	53	1	1	0.00	8.111570000000	9.761129000000	18.844513000000  #Au
	54	1	1	0.00	13.073170000000	9.762299000000	18.846874000000  #Au
	55	1	1	0.00	5.565070000000	11.205695000000	18.864853000000  #Au
	56	1	1	0.00	10.605570000000	11.212267000000	18.801926000000  #Au
	57	1	1	0.00	8.119670000000	12.646544000000	18.817141000000  #Au
	58	1	1	0.00	13.139670000000	12.655328000000	18.829290000000  #Au
	59	1	1	0.00	10.625470000000	14.073196000000	18.817472000000  #Au
	60	1	3	0.00	7.200340000000	17.132213000000	23.657276000000  #C
	61	1	2	0.00	8.096670000000	16.520187000000	23.794748000000  #H
	62	1	2	0.00	6.426400000000	16.420355000000	23.312853000000  #H
	63	1	3	0.00	15.892071000000	6.199524000000	21.638426000000  #C
	64	1	2	0.00	16.447969000000	7.027757000000	22.152445000000  #H
	65	1	2	0.00	15.055170000000	6.629829000000	21.057072000000  #H
	66	1	2	0.00	7.568410000000	18.593197000000	25.303045000000  #H
	67	1	2	0.00	5.897820000000	18.496324000000	24.850014000000  #H
	68	1	3	0.00	6.793010000000	17.900238000000	24.983978000000  #C
	69	1	2	0.00	14.763771000000	5.120351000000	23.364340000000  #H
	70	1	2	0.00	14.940571000000	4.103336000000	21.939848000000  #H
	71	1	3	0.00	15.467069000000	4.818906000000	22.564568000000  #C
	72	1	1	0.00	7.317130000000	5.361220000000	21.117483000000  #Au
	73	1	1	0.00	12.208870000000	5.336489000000	21.197956000000  #Au
	74	1	1	0.00	9.746770000000	6.853869000000	21.152185000000  #Au
	75	1	1	0.00	7.287060000000	8.297805000000	21.213083000000  #Au
	76	1	1	0.00	12.231770000000	8.303368000000	21.183189000000  #Au
	77	1	1	0.00	4.789820000000	9.834338000000	21.195513000000  #Au
	78	1	1	0.00	9.790670000000	9.762927000000	21.137367000000  #Au
	79	1	1	0.00	14.748670000000	9.733044000000	21.222424000000  #Au
	80	1	1	0.00	7.259850000000	11.166582000000	21.180492000000  #Au
	81	1	1	0.00	12.259470000000	11.190592000000	21.140312000000  #Au
	82	1	1	0.00	9.722470000000	12.699083000000	21.146475000000  #Au
	83	1	1	0.00	7.109310000000	14.054794000000	21.179264000000  #Au
	84	1	1	0.00	12.314670000000	14.062673000000	21.168558000000  #Au
	85	1	3	0.00	6.666580000000	16.797390000000	26.180426000000  #C
	86	1	2	0.00	7.295340000000	17.076568000000	27.023203000000  #H
	87	1	2	0.00	7.018740000000	15.789671000000	25.862862000000  #H
	88	1	3	0.00	16.815771000000	4.142195000000	23.231071000000  #C
	89	1	2	0.00	17.439070000000	3.689115000000	22.477781000000  #H
	90	1	2	0.00	16.561571000000	3.294052000000	23.894724000000  #H
	91	1	2	0.00	4.581640000000	17.907074000000	26.838091000000  #H
	92	1	2	0.00	4.761940000000	16.281437000000	27.582535000000  #H
	93	1	3	0.00	5.001550000000	16.865599000000	26.679276000000  #C
	94	1	2	0.00	18.568069000000	4.740760000000	24.396446000000  #H
	95	1	2	0.00	17.961870000000	6.031910000000	23.353441000000  #H
	96	1	1	0.00	9.025370000000	5.442253000000	23.467634000000  #Au
	97	1	1	0.00	6.506060000000	6.830711000000	23.561184000000  #Au
	98	1	1	0.00	11.401470000000	6.964489000000	23.479313000000  #Au
	99	1	1	0.00	9.006270000000	8.352502000000	23.551777000000  #Au
	100	1	1	0.00	13.925171000000	8.300917000000	23.590582000000  #Au
	101	1	1	0.00	6.472350000000	9.720423000000	23.522058000000  #Au
