LAMMPS data file. msi2lmp v3.9.6 / 11 Sep 2014 / CGCMM for CaO-1473-bulk-smd

  32766 atoms
      0 bonds
      0 angles
      0 dihedrals
      0 impropers

   2 atom types

    -1.231705408    77.668294592 xlo xhi
    -1.231780658    77.668219342 ylo yhi
    -1.231705544    77.668294456 zlo zhi

Masses

   1  40.080000 # icao
   2  15.999400 # ioca

Pair Coeffs # lj/cut/coul/long

   1  0.3000000000   2.6192422313 # icao
   2  0.2500000000   2.9666927314 # ioca

Atoms # full

      1      1   1  1.230000     0.000000000     0.000000000     0.000000000   0   0   0 # icao
      2      1   2 -1.230000     2.465623603     2.465623603     2.465623594   0   0   0 # ioca
      3      1   2 -1.230000     2.465623632     0.000000000     0.000000000   0   0   0 # ioca
      4      1   2 -1.230000     0.000000000     0.000000000     2.465623623   0   0   0 # ioca
      5      1   1  1.230000     0.000000000     2.465623632     2.465623623   0   0   0 # icao
      6      1   1  1.230000     2.465623632     0.000000000     2.465623623   0   0   0 # icao
      7      1   1  1.230000     2.465623632     2.465623632     0.000000000   0   0   0 # icao
      8      1   1  1.230000     4.931247205     0.000000000     0.000000000   0   0   0 # icao
      9      1   2 -1.230000     7.396870808     2.465623603     2.465623594   0   0   0 # ioca
     10      1   2 -1.230000     7.396870837     0.000000000     0.000000000   0   0   0 # ioca
     11      1   2 -1.230000     4.931247205     2.465623632     0.000000000   0   0   0 # ioca
     12      1   2 -1.230000     4.931247205     0.000000000     2.465623623   0   0   0 # ioca
     13      1   1  1.230000     4.931247205     2.465623632     2.465623623   0   0   0 # icao
     14      1   1  1.230000     7.396870837     0.000000000     2.465623623   0   0   0 # icao
     15      1   1  1.230000     7.396870837     2.465623632     0.000000000   0   0   0 # icao
     16      1   1  1.230000     9.862494410     0.000000000     0.000000000   0   0   0 # icao
     17      1   2 -1.230000    12.328118012     2.465623603     2.465623594   0   0   0 # ioca
     18      1   2 -1.230000    12.328118042     0.000000000     0.000000000   0   0   0 # ioca
     19      1   2 -1.230000     9.862494410     2.465623632     0.000000000   0   0   0 # ioca
     20      1   2 -1.230000     9.862494410     0.000000000     2.465623623   0   0   0 # ioca
     21      1   1  1.230000     9.862494410     2.465623632     2.465623623   0   0   0 # icao
     22      1   1  1.230000    12.328118042     0.000000000     2.465623623   0   0   0 # icao
     23      1   1  1.230000    12.328118042     2.465623632     0.000000000   0   0   0 # icao
     24      1   1  1.230000    14.793741615     0.000000000     0.000000000   0   0   0 # icao
     25      1   2 -1.230000    17.259365218     2.465623603     2.465623594   0   0   0 # ioca
     26      1   2 -1.230000    17.259365247     0.000000000     0.000000000   0   0   0 # ioca
     27      1   2 -1.230000    14.793741615     2.465623632     0.000000000   0   0   0 # ioca
     28      1   2 -1.230000    14.793741615     0.000000000     2.465623623   0   0   0 # ioca
     29      1   1  1.230000    14.793741615     2.465623632     2.465623623   0   0   0 # icao
     30      1   1  1.230000    17.259365247     0.000000000     2.465623623   0   0   0 # icao
     31      1   1  1.230000    17.259365247     2.465623632     0.000000000   0   0   0 # icao
     32      1   1  1.230000     0.000000000     4.931247205     0.000000000   0   0   0 # icao
     33      1   2 -1.230000     2.465623603     7.396870808     2.465623594   0   0   0 # ioca
     34      1   2 -1.230000     2.465623632     4.931247205     0.000000000   0   0   0 # ioca
     35      1   2 -1.230000     0.000000000     7.396870837     0.000000000   0   0   0 # ioca
     36      1   2 -1.230000     0.000000000     4.931247205     2.465623623   0   0   0 # ioca
     37      1   1  1.230000     0.000000000     7.396870837     2.465623623   0   0   0 # icao
     38      1   1  1.230000     2.465623632     4.931247205     2.465623623   0   0   0 # icao
     39      1   1  1.230000     2.465623632     7.396870837     0.000000000   0   0   0 # icao
     40      1   1  1.230000     4.931247205     4.931247205     0.000000000   0   0   0 # icao
     41      1   2 -1.230000     7.396870808     7.396870808     2.465623594   0   0   0 # ioca
     42      1   2 -1.230000     7.396870837     4.931247205     0.000000000   0   0   0 # ioca
     43      1   2 -1.230000     4.931247205     7.396870837     0.000000000   0   0   0 # ioca
     44      1   2 -1.230000     4.931247205     4.931247205     2.465623623   0   0   0 # ioca
     45      1   1  1.230000     4.931247205     7.396870837     2.465623623   0   0   0 # icao
     46      1   1  1.230000     7.396870837     4.931247205     2.465623623   0   0   0 # icao
     47      1   1  1.230000     7.396870837     7.396870837     0.000000000   0   0   0 # icao
     48      1   1  1.230000     9.862494410     4.931247205     0.000000000   0   0   0 # icao
     49      1   2 -1.230000    12.328118012     7.396870808     2.465623594   0   0   0 # ioca
     50      1   2 -1.230000    12.328118042     4.931247205     0.000000000   0   0   0 # ioca
     51      1   2 -1.230000     9.862494410     7.396870837     0.000000000   0   0   0 # ioca
     52      1   2 -1.230000     9.862494410     4.931247205     2.465623623   0   0   0 # ioca
     53      1   1  1.230000     9.862494410     7.396870837     2.465623623   0   0   0 # icao
     54      1   1  1.230000    12.328118042     4.931247205     2.465623623   0   0   0 # icao
